time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,
1297.7,35143,35142,35142,35146,35142,35095,35142,35146,35143,35144,35147,35146,35146,35146,35142,35145
1297.8,35142,35141,35142,35146,35144,35095,35142,35146,35143,35144,35147,35147,35147,35147,35143,35145
1297.9,35141,35142,35142,35146,35142,35095,35143,35147,35143,35145,35147,35146,35146,35146,35143,35145
1298,35141,35141,35142,35146,35143,35095,35142,35147,35143,35145,35148,35145,35146,35147,35142,35145
1298.1,35141,35141,35142,35146,35143,35095,35142,35147,35143,35145,35147,35146,35146,35146,35142,35145
1298.2,35142,35141,35142,35147,35143,35095,35142,35146,35143,35144,35146,35147,35146,35147,35143,35145
1298.3,35142,35141,35142,35146,35142,35095,35142,35147,35143,35144,35148,35146,35146,35148,35143,35145
1298.4,35141,35141,35142,35146,35143,35095,35142,35147,35143,35145,35146,35145,35147,35147,35143,35145
1298.5,35141,35141,35142,35145,35142,35094,35142,35147,35144,35145,35147,35146,35146,35148,35143,35144
1298.6,35142,35141,35142,35145,35143,35096,35143,35147,35143,35145,35147,35146,35146,35147,35143,35146
1298.7,35142,35141,35143,35147,35144,35096,35143,35147,35143,35145,35147,35146,35147,35147,35143,35146
1298.8,35142,35141,35143,35146,35143,35095,35143,35147,35143,35145,35146,35146,35146,35146,35143,35145
1298.9,35141,35141,35142,35146,35143,35095,35143,35147,35144,35145,35147,35146,35146,35148,35143,35145
1299,35142,35142,35142,35146,35143,35094,35142,35147,35143,35144,35147,35146,35146,35146,35143,35144
1299.1,35141,35142,35142,35146,35143,35095,35142,35146,35143,35145,35147,35147,35146,35147,35142,35145
1299.2,35142,35141,35142,35146,35143,35095,35143,35147,35143,35145,35147,35147,35147,35147,35143,35145
1299.3,35141,35141,35142,35146,35143,35095,35143,35147,35143,35145,35148,35146,35146,35147,35144,35145
1299.4,35142,35141,35142,35147,35143,35094,35142,35146,35143,35144,35147,35147,35147,35148,35143,35144
1299.5,35142,35141,35142,35147,35144,35095,35143,35147,35144,35144,35147,35146,35146,35147,35143,35145
1299.6,35142,35141,35143,35146,35144,35095,35142,35147,35142,35145,35146,35145,35145,35147,35143,35145
1299.7,35143,35141,35142,35146,35144,35094,35142,35147,35144,35145,35147,35146,35147,35148,35143,35144
1299.8,35142,35141,35142,35146,35144,35095,35143,35147,35144,35145,35146,35145,35146,35147,35143,35145
1299.9,35141,35141,35142,35146,35144,35095,35143,35147,35144,35144,35146,35146,35146,35147,35143,35145
1300,35141,35141,35141,35144,35143,35095,35143,35146,35143,35145,35143,35147,35144,35145,35142,35145
1300.1,35142,35142,35143,35144,35144,35095,35143,35145,35144,35145,35142,35145,35144,35145,35143,35145
1300.2,35142,35140,35142,35143,35143,35095,35143,35145,35143,35145,35142,35147,35144,35144,35142,35145
1300.3,35142,35141,35142,35144,35143,35095,35143,35144,35143,35145,35141,35146,35143,35143,35143,35145
1300.4,35141,35142,35142,35144,35144,35095,35143,35144,35144,35145,35141,35146,35144,35144,35143,35145
1300.5,35141,35141,35142,35143,35144,35094,35142,35143,35143,35145,35141,35146,35143,35145,35142,35144
1300.6,35142,35142,35142,35142,35144,35094,35143,35143,35143,35145,35142,35147,35143,35144,35142,35144
