time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault,,
223.5,41468,41370,41419,41291,41293,41342,41344,41222,41457,41462,41425,41465,41512,41476,39879,0,0,61,61,59,57,0,,
223.6,41467,41369,41418,41292,41293,41342,41344,41221,41455,41460,41424,41465,41512,41476,39879,0,0,61,60,59,58,0,,
223.7,41467,41369,41418,41291,41293,41341,41345,41221,41457,41461,41426,41465,41512,41476,39879,0,0,59,60,59,58,0,,
223.8,41467,41370,41419,41290,41292,41342,41344,41221,41457,41461,41424,41463,41510,41474,39879,0,0,60,61,58,58,0,,
223.9,41468,41369,41417,41291,41293,41342,41345,41221,41456,41461,41426,41465,41512,41476,39879,0,0,61,61,58,58,0,,
224,41467,41367,41418,41291,41292,41342,41344,41221,41455,41461,41426,41465,41512,41476,39879,0,0,61,60,58,57,0,,
224.1,41467,41368,41417,41291,41292,41341,41344,41220,41455,41461,41424,41464,41511,41475,39879,0,0,59,60,58,57,0,,
224.2,41467,41368,41417,41290,41293,41342,41343,41219,41454,41460,41425,41463,41510,41474,39879,0,0,60,60,58,57,0,,
224.3,41468,41368,41417,41290,41291,41341,41344,41221,41455,41460,41424,41462,41509,41473,39879,0,0,61,60,57,58,0,,
224.4,41468,41367,41417,41290,41291,41340,41344,41220,41455,41460,41424,41464,41511,41475,39879,0,0,59,60,57,58,0,,
224.5,41467,41367,41417,41290,41293,41340,41343,41219,41454,41462,41424,41464,41511,41475,39879,0,0,60,61,57,58,0,,
224.6,41465,41367,41417,41290,41292,41340,41343,41220,41454,41461,41424,41463,41510,41474,39879,0,0,60,60,57,57,0,,
224.7,41467,41368,41417,41290,41293,41341,41344,41220,41454,41460,41424,41461,41508,41472,39879,0,0,60,60,58,57,0,,
224.8,41467,41368,41417,41290,41292,41341,41343,41221,41455,41460,41425,41464,41511,41475,39879,0,0,60,61,58,57,0,,
224.9,41466,41368,41416,41289,41291,41341,41343,41219,41454,41458,41424,41462,41509,41473,39879,0,0,60,60,58,57,0,,
225,41466,41368,41417,41289,41292,41341,41344,41220,41455,41460,41423,41462,41509,41473,39879,0,0,60,61,58,58,0,,
225.1,41465,41367,41417,41290,41292,41340,41342,41219,41454,41458,41423,41463,41510,41474,39879,0,0,62,61,58,58,0,,
225.2,41466,41367,41416,41289,41292,41341,41343,41218,41453,41459,41425,41463,41510,41474,39879,0,0,61,60,59,58,0,,
225.3,41466,41367,41416,41289,41291,41341,41343,41218,41454,41458,41424,41463,41510,41474,39879,0,0,60,60,59,58,0,,
225.4,41466,41367,41416,41289,41291,41340,41342,41218,41454,41458,41423,41462,41509,41473,39879,0,0,60,61,58,58,0,,
225.5,41465,41367,41416,41289,41292,41339,41342,41218,41453,41459,41423,41461,41508,41472,39879,0,0,61,61,57,57,0,,
225.6,41465,41366,41415,41289,41291,41340,41343,41219,41454,41458,41423,41462,41509,41473,39879,0,0,60,60,58,58,0,,
225.7,41466,41365,41416,41289,41290,41340,41342,41218,41452,41458,41424,41463,41510,41474,39879,0,0,61,61,57,58,0,,
225.8,41465,41367,41415,41288,41290,41339,41342,41219,41452,41458,41422,41461,41508,41472,39879,0,0,61,59,57,57,0,,
225.9,41464,41365,41415,41288,41289,41339,41343,41218,41451,41459,41421,41462,41509,41473,39879,0,0,60,60,59,57,0,,
226,41464,41366,41415,41289,41291,41339,41341,41218,41453,41458,41422,41461,41508,41472,39879,0,0,61,61,57,58,0,,
226.1,41466,41366,41415,41287,41289,41340,41343,41219,41453,41460,41422,41461,41508,41472,39879,0,0,60,59,57,58,0,,
226.2,41465,41366,41415,41289,41290,41339,41342,41218,41453,41459,41422,41461,41508,41472,39879,0,0,62,62,59,58,0,,
226.3,41465,41366,41415,41287,41289,41340,41342,41218,41452,41458,41423,41461,41508,41472,39879,0,0,60,60,58,58,0,,
226.4,41465,41367,41415,41287,41290,41338,41341,41217,41452,41459,41422,41461,41508,41472,39879,0,0,61,61,58,58,0,,
226.5,41464,41365,41415,41287,41289,41339,41341,41217,41452,41458,41422,41462,41509,41473,39879,0,0,61,61,58,58,0,,
226.6,41464,41365,41414,41288,41290,41338,41341,41216,41451,41457,41422,41461,41508,41472,39879,0,0,61,62,58,58,0,,
226.7,41464,41365,41414,41288,41290,41338,41341,41217,41452,41456,41422,41461,41508,41472,39879,0,0,60,61,57,58,0,,
226.8,41464,41365,41414,41288,41289,41338,41340,41216,41451,41457,41422,41462,41509,41473,39879,0,0,60,60,59,58,0,,
226.9,41464,41365,41414,41287,41289,41338,41341,41217,41450,41457,41421,41460,41507,41471,39879,0,0,60,60,59,58,0,,
227,41465,41366,41414,41288,41289,41339,41341,41218,41451,41457,41422,41460,41507,41471,39879,0,0,60,61,57,57,0,,
227.1,41482,41384,41430,41303,41304,41358,41359,41233,41468,41473,41442,41478,41525,41489,39879,0,0,61,60,58,58,0,,
227.2,41485,41387,41433,41306,41307,41363,41361,41233,41473,41477,41447,41481,41528,41492,39879,0,0,61,61,58,57,0,,
227.3,41485,41389,41433,41306,41307,41365,41362,41234,41475,41479,41446,41482,41529,41493,39879,0,0,61,60,58,58,0,,
227.4,41486,41390,41434,41308,41307,41364,41362,41235,41476,41479,41449,41484,41531,41495,39879,0,0,61,60,58,58,0,,
227.5,41486,41391,41435,41309,41308,41364,41363,41235,41476,41478,41450,41483,41530,41494,39879,0,0,61,61,58,58,0,,
227.6,41486,41391,41434,41308,41307,41364,41362,41235,41477,41480,41449,41485,41532,41496,39879,0,0,60,59,58,57,0,,
227.7,41487,41391,41436,41310,41308,41363,41365,41236,41478,41479,41450,41484,41531,41495,39879,0,0,61,62,57,58,0,,
227.8,41485,41389,41435,41309,41309,41364,41364,41236,41477,41480,41450,41484,41531,41495,39879,0,0,61,61,59,57,0,,
227.9,41486,41391,41436,41308,41309,41366,41366,41236,41478,41480,41448,41484,41531,41495,39879,0,0,60,61,58,57,0,,
228,41487,41390,41437,41310,41310,41366,41365,41236,41478,41481,41450,41484,41531,41495,39879,0,0,60,61,58,58,0,,
228.1,41487,41392,41438,41308,41308,41365,41364,41236,41477,41479,41450,41485,41532,41496,39879,0,0,61,60,58,57,0,,
228.2,41488,41391,41435,41309,41309,41367,41366,41236,41478,41480,41450,41484,41531,41495,39879,0,0,60,61,59,60,0,,
228.3,41488,41392,41436,41310,41310,41366,41365,41236,41479,41481,41450,41485,41532,41496,39879,0,0,60,61,58,57,0,,
228.4,41488,41392,41436,41310,41310,41366,41366,41238,41479,41482,41449,41485,41532,41496,39879,0,0,60,61,57,57,0,,
228.5,41488,41393,41437,41309,41310,41367,41367,41236,41480,41481,41453,41485,41532,41496,39879,0,0,60,60,58,57,0,,
228.6,41487,41393,41437,41309,41310,41367,41366,41236,41479,41481,41452,41487,41534,41498,39879,0,0,61,61,58,57,0,,
228.7,41489,41393,41438,41310,41310,41367,41367,41238,41479,41481,41452,41486,41533,41497,39879,0,0,60,62,57,57,0,,
228.8,41488,41394,41437,41309,41311,41368,41367,41238,41479,41482,41452,41487,41534,41498,39879,0,0,60,61,59,57,0,,
228.9,41488,41392,41437,41311,41310,41367,41366,41237,41480,41481,41450,41485,41532,41496,39879,0,0,60,61,58,57,0,,
229,41489,41394,41437,41310,41310,41366,41367,41238,41480,41482,41451,41485,41532,41496,39879,0,0,60,60,58,57,0,,
229.1,41488,41393,41437,41311,41310,41368,41365,41239,41480,41482,41452,41485,41532,41496,39879,0,0,61,61,58,57,0,,
229.2,41488,41394,41437,41311,41309,41366,41365,41238,41480,41482,41452,41486,41533,41497,39879,0,0,60,60,59,58,0,,
229.3,41488,41394,41437,41312,41312,41367,41366,41239,41480,41482,41451,41485,41532,41496,39879,0,0,61,61,58,57,0,,
229.4,41488,41392,41439,41312,41311,41368,41367,41239,41480,41482,41452,41487,41534,41498,39879,0,0,60,60,59,58,0,,
229.5,41488,41395,41438,41311,41311,41367,41366,41238,41480,41482,41451,41486,41533,41497,39879,0,0,60,60,58,57,0,,
229.6,41488,41393,41438,41311,41311,41368,41367,41240,41481,41483,41452,41487,41534,41498,39879,0,0,60,60,58,59,0,,
229.7,41489,41394,41438,41311,41311,41368,41367,41239,41480,41482,41452,41487,41534,41498,39879,0,0,61,60,57,58,0,,
229.8,41489,41394,41438,41311,41311,41368,41367,41239,41480,41482,41453,41487,41534,41498,39879,0,0,59,60,59,58,0,,
229.9,41489,41394,41437,41312,41312,41368,41367,41239,41480,41482,41454,41487,41534,41498,39879,0,0,60,60,58,57,0,,
230,41489,41395,41439,41311,41311,41368,41367,41238,41480,41481,41452,41486,41533,41497,39879,0,0,60,59,58,57,0,,
230.1,41491,41394,41438,41312,41312,41368,41367,41239,41481,41484,41453,41486,41533,41497,39879,0,0,59,61,58,58,0,,
230.2,41490,41394,41439,41312,41313,41369,41368,41238,41481,41483,41454,41488,41535,41499,39879,0,0,61,61,58,58,0,,
230.3,41489,41394,41439,41312,41312,41369,41369,41239,41481,41484,41453,41487,41534,41498,39879,0,0,62,60,57,58,0,,
230.4,41490,41394,41439,41311,41312,41368,41368,41239,41480,41483,41454,41487,41534,41498,39879,0,0,60,60,57,57,0,,
230.5,41489,41395,41439,41313,41312,41368,41367,41240,41481,41484,41453,41487,41534,41498,39879,0,0,60,61,58,58,0,,
230.6,41490,41394,41439,41312,41312,41369,41369,41240,41481,41483,41453,41488,41535,41499,39879,0,0,61,61,58,58,0,,
230.7,41490,41393,41438,41312,41312,41369,41368,41240,41482,41483,41453,41487,41534,41498,39879,0,0,60,60,58,58,0,,
230.8,41490,41395,41439,41313,41312,41370,41369,41239,41481,41484,41455,41488,41535,41499,39879,0,0,60,60,59,58,0,,
230.9,41490,41395,41439,41313,41313,41369,41369,41240,41482,41483,41454,41488,41535,41499,39879,0,0,59,61,58,58,0,,
231,41491,41394,41439,41311,41312,41368,41369,41240,41482,41485,41453,41485,41532,41496,39879,0,0,60,61,58,57,0,,
231.1,41490,41395,41440,41313,41313,41368,41368,41239,41481,41484,41454,41487,41534,41498,39879,0,0,61,61,57,58,0,,
231.2,41491,41395,41440,41313,41311,41370,41368,41239,41482,41484,41453,41487,41534,41498,39879,0,0,61,60,57,58,0,,
231.3,41490,41395,41439,41312,41312,41369,41369,41239,41481,41484,41454,41488,41535,41499,39879,0,0,59,59,59,59,0,,
231.4,41490,41396,41440,41314,41313,41369,41367,41239,41482,41484,41453,41488,41535,41499,39879,0,0,59,60,57,57,0,,
231.5,41491,41395,41439,41313,41313,41371,41369,41240,41482,41485,41454,41488,41535,41499,39879,0,0,60,60,58,58,0,,
231.6,41491,41395,41440,41312,41312,41370,41369,41240,41483,41486,41454,41489,41536,41500,39879,0,0,60,61,59,58,0,,
231.7,41491,41395,41440,41313,41313,41370,41369,41240,41482,41485,41453,41487,41534,41498,39879,0,0,61,61,59,57,0,,
231.8,41491,41396,41441,41314,41314,41370,41369,41240,41482,41486,41454,41488,41535,41499,39879,0,0,59,61,59,59,0,,
231.9,41489,41395,41441,41314,41314,41370,41368,41241,41482,41486,41454,41488,41535,41499,39879,0,0,60,60,58,57,0,,
232,41490,41395,41440,41313,41314,41371,41369,41240,41482,41485,41455,41489,41536,41500,39879,0,0,60,59,58,58,0,,
232.1,41491,41395,41441,41314,41314,41369,41369,41240,41483,41486,41454,41489,41536,41500,39879,0,0,60,61,58,58,0,,
232.2,41491,41395,41440,41313,41313,41370,41368,41239,41483,41486,41454,41488,41535,41499,39879,0,0,60,61,60,57,0,,
232.3,41492,41396,41442,41313,41314,41370,41369,41241,41482,41485,41454,41488,41535,41499,39879,0,0,60,61,58,58,0,,
232.4,41491,41395,41440,41313,41314,41370,41369,41240,41482,41485,41455,41489,41536,41500,39879,0,0,60,58,58,58,0,,
232.5,41472,41374,41422,41296,41297,41347,41349,41224,41462,41465,41431,41469,41516,41480,39879,0,0,61,61,58,57,0,,
232.6,41470,41372,41420,41293,41295,41346,41349,41224,41460,41464,41429,41468,41515,41479,39879,0,0,60,60,58,58,0,,
232.7,41469,41371,41420,41294,41294,41345,41347,41222,41459,41462,41429,41467,41514,41478,39879,0,0,62,62,60,58,0,,
232.8,41470,41372,41420,41294,41295,41344,41346,41223,41458,41462,41426,41466,41513,41477,39879,0,0,60,61,57,57,0,,
232.9,41469,41371,41420,41292,41295,41343,41346,41223,41458,41462,41427,41466,41513,41477,39879,0,0,60,61,59,59,0,,
233,41469,41371,41419,41292,41295,41343,41346,41222,41458,41462,41427,41466,41513,41477,39879,0,0,59,60,58,58,0,,
233.1,41467,41370,41418,41291,41293,41342,41344,41221,41456,41462,41427,41465,41512,41476,39879,0,0,60,61,58,58,0,,
233.2,41467,41370,41418,41292,41294,41342,41344,41223,41457,41462,41427,41465,41512,41476,39879,0,0,60,61,58,58,0,,
233.3,41467,41369,41418,41291,41294,41343,41344,41221,41457,41460,41427,41464,41511,41475,39879,0,0,59,60,59,58,0,,
233.4,41467,41369,41419,41291,41293,41342,41345,41222,41456,41461,41426,41464,41511,41475,39879,0,0,59,59,58,59,0,,
233.5,41467,41370,41417,41291,41293,41342,41343,41221,41457,41461,41425,41465,41512,41476,39879,0,0,60,61,58,58,0,,
233.6,41468,41368,41417,41291,41293,41342,41344,41222,41457,41462,41426,41465,41512,41476,39879,0,0,60,60,59,59,0,,
233.7,41467,41370,41418,41291,41292,41340,41344,41221,41455,41460,41426,41463,41510,41474,39879,0,0,60,61,57,59,0,,
233.8,41467,41369,41416,41290,41292,41341,41344,41219,41456,41460,41424,41464,41511,41475,39879,0,0,61,60,59,58,0,,
233.9,41467,41368,41416,41291,41292,41341,41343,41220,41455,41460,41425,41463,41510,41474,39879,0,0,60,60,58,58,0,,
234,41466,41369,41417,41290,41292,41341,41343,41220,41454,41461,41425,41464,41511,41475,39879,0,0,59,59,59,58,0,,
234.1,41467,41369,41417,41289,41292,41341,41344,41221,41455,41460,41424,41463,41510,41474,39879,0,0,60,60,59,57,0,,
234.2,41467,41368,41417,41288,41291,41341,41343,41221,41455,41460,41424,41462,41509,41473,39879,0,0,61,60,57,57,0,,
234.3,41465,41368,41417,41289,41291,41340,41343,41219,41455,41460,41422,41463,41510,41474,39879,0,0,60,60,57,58,0,,
234.4,41466,41367,41416,41289,41292,41339,41343,41219,41454,41460,41423,41462,41509,41473,39879,0,0,61,60,58,58,0,,
234.5,41465,41367,41415,41289,41291,41340,41343,41220,41454,41459,41423,41463,41510,41474,39879,0,0,60,61,58,58,0,,
234.6,41466,41368,41416,41288,41291,41342,41344,41219,41454,41459,41424,41463,41510,41474,39879,0,0,61,60,58,59,0,,
234.7,41465,41367,41415,41288,41290,41339,41343,41219,41453,41459,41424,41462,41509,41473,39879,0,0,60,60,59,58,0,,
234.8,41465,41365,41416,41289,41291,41340,41342,41218,41454,41459,41424,41462,41509,41473,39879,0,0,61,60,59,59,0,,
234.9,41465,41366,41415,41289,41291,41339,41341,41217,41453,41459,41423,41463,41510,41474,39879,0,0,61,60,60,58,0,,
235,41465,41365,41415,41288,41290,41341,41343,41219,41453,41458,41422,41461,41508,41472,39879,0,0,61,61,60,57,0,,
235.1,41464,41366,41415,41288,41290,41340,41343,41217,41452,41459,41422,41461,41508,41472,39879,0,0,60,60,57,57,0,,
235.2,41465,41366,41416,41289,41290,41340,41343,41217,41452,41458,41423,41461,41508,41472,39879,0,0,60,60,58,56,0,,
235.3,41465,41366,41414,41288,41289,41339,41342,41218,41452,41459,41423,41461,41508,41472,39879,0,0,61,61,58,57,0,,
235.4,41465,41365,41415,41287,41289,41339,41342,41218,41452,41459,41422,41461,41508,41472,39879,0,0,60,61,57,59,0,,
235.5,41464,41366,41415,41288,41290,41339,41341,41217,41453,41458,41422,41460,41507,41471,39879,0,0,61,61,59,58,0,,
235.6,41464,41365,41415,41289,41290,41339,41343,41217,41452,41458,41422,41461,41508,41472,39879,0,0,62,61,57,57,0,,
235.7,41464,41364,41413,41287,41289,41337,41341,41217,41451,41458,41421,41459,41506,41470,39879,0,0,59,61,57,57,0,,
235.8,41465,41366,41415,41287,41290,41339,41341,41217,41452,41457,41424,41461,41508,41472,39879,0,0,62,61,58,58,0,,
235.9,41464,41365,41414,41287,41290,41338,41341,41217,41452,41459,41421,41461,41508,41472,39879,0,0,60,61,58,57,0,,
236,41464,41366,41413,41287,41289,41338,41341,41218,41451,41458,41421,41460,41507,41471,39879,0,0,60,61,58,58,0,,
236.1,41464,41365,41414,41288,41289,41338,41340,41217,41452,41456,41420,41460,41507,41471,39879,0,0,60,61,58,57,0,,
236.2,41463,41365,41414,41287,41289,41337,41342,41217,41452,41457,41422,41461,41508,41472,39879,0,0,60,61,58,59,0,,
236.3,41463,41364,41414,41288,41290,41337,41340,41217,41452,41457,41420,41460,41507,41471,39879,0,0,61,60,58,58,0,,
236.4,41464,41365,41414,41287,41289,41337,41340,41217,41451,41456,41422,41459,41506,41470,39879,0,0,59,60,57,58,0,,
236.5,41463,41364,41414,41286,41288,41337,41340,41217,41452,41457,41423,41462,41509,41473,39879,0,0,60,60,58,58,0,,
236.6,41463,41364,41412,41286,41289,41337,41340,41217,41451,41457,41421,41460,41507,41471,39879,0,0,59,61,59,59,0,,
236.7,41464,41364,41413,41286,41289,41337,41339,41216,41451,41456,41420,41460,41507,41471,39879,0,0,61,60,59,59,0,,
236.8,41464,41364,41414,41287,41289,41337,41339,41216,41450,41455,41421,41460,41507,41471,39879,0,0,59,60,58,58,0,,
236.9,41463,41365,41414,41287,41289,41337,41339,41216,41450,41456,41421,41459,41506,41470,39879,0,0,62,61,58,59,0,,
237,41462,41364,41413,41286,41290,41337,41340,41217,41451,41456,41420,41460,41507,41471,39879,0,0,60,62,57,57,0,,
237.1,41464,41365,41413,41285,41288,41338,41339,41218,41451,41457,41420,41459,41506,41470,39879,0,0,60,61,59,58,0,,
237.2,41462,41363,41414,41286,41288,41336,41340,41216,41451,41456,41420,41458,41505,41469,39879,0,0,62,62,58,57,0,,
237.3,41461,41364,41413,41284,41289,41337,41340,41216,41450,41456,41420,41459,41506,41470,39879,0,0,60,60,58,58,0,,
237.4,41462,41363,41412,41286,41288,41336,41340,41217,41450,41457,41421,41459,41506,41470,39879,0,0,61,61,57,58,0,,
237.5,41482,41386,41431,41305,41304,41359,41359,41231,41471,41474,41444,41478,41525,41489,39879,0,0,62,62,59,59,0,,
237.6,41483,41386,41431,41306,41306,41362,41361,41233,41473,41477,41445,41482,41529,41493,39879,0,0,60,60,58,57,0,,
237.7,41484,41388,41433,41306,41307,41363,41360,41234,41475,41477,41446,41480,41527,41491,39879,0,0,60,61,58,58,0,,
237.8,41485,41388,41433,41306,41307,41363,41362,41234,41475,41478,41447,41482,41529,41493,39879,0,0,60,60,58,58,0,,
237.9,41485,41389,41434,41305,41308,41362,41361,41235,41477,41479,41448,41483,41530,41494,39879,0,0,61,60,59,57,0,,
238,41485,41389,41433,41307,41307,41363,41363,41234,41475,41477,41449,41483,41530,41494,39879,0,0,61,60,58,58,0,,
238.1,41484,41388,41433,41305,41307,41363,41362,41236,41476,41478,41447,41482,41529,41493,39879,0,0,61,61,58,58,0,,
238.2,41485,41390,41434,41307,41309,41364,41363,41235,41476,41479,41449,41482,41529,41493,39879,0,0,60,61,59,58,0,,
238.3,41485,41390,41434,41308,41307,41363,41363,41235,41478,41479,41448,41483,41530,41494,39879,0,0,60,60,58,58,0,,
238.4,41486,41390,41435,41309,41308,41365,41364,41236,41478,41479,41449,41484,41531,41495,39879,0,0,61,61,58,58,0,,
238.5,41485,41389,41433,41308,41308,41363,41362,41235,41478,41479,41449,41484,41531,41495,39879,0,0,59,60,59,59,0,,
238.6,41486,41391,41434,41308,41307,41366,41364,41236,41477,41479,41451,41484,41531,41495,39879,0,0,60,61,59,57,0,,
238.7,41486,41389,41434,41309,41308,41365,41364,41236,41478,41480,41450,41485,41532,41496,39879,0,0,60,61,58,58,0,,
238.8,41486,41390,41436,41310,41307,41365,41365,41236,41477,41480,41449,41484,41531,41495,39879,0,0,60,60,58,57,0,,
238.9,41487,41390,41436,41308,41308,41365,41365,41236,41477,41479,41449,41484,41531,41495,39879,0,0,60,61,58,58,0,,
239,41486,41392,41436,41309,41309,41364,41365,41236,41479,41480,41449,41484,41531,41495,39879,0,0,60,60,58,57,0,,
239.1,41488,41392,41437,41308,41310,41366,41365,41237,41479,41481,41450,41485,41532,41496,39879,0,0,60,60,59,58,0,,
239.2,41487,41392,41437,41309,41309,41365,41364,41236,41478,41481,41449,41483,41530,41494,39879,0,0,60,61,58,59,0,,
239.3,41488,41392,41437,41311,41310,41367,41366,41236,41479,41481,41449,41485,41532,41496,39879,0,0,61,62,58,57,0,,
239.4,41487,41391,41436,41309,41309,41366,41365,41237,41479,41481,41450,41485,41532,41496,39879,0,0,60,60,58,57,0,,
239.5,41488,41392,41437,41310,41310,41366,41365,41238,41479,41481,41450,41485,41532,41496,39879,0,0,59,61,58,57,0,,
239.6,41489,41393,41437,41310,41310,41368,41366,41237,41479,41481,41450,41485,41532,41496,39879,0,0,59,61,58,57,0,,
239.7,41487,41392,41437,41311,41310,41367,41366,41238,41478,41481,41451,41485,41532,41496,39879,0,0,60,60,59,57,0,,
239.8,41489,41392,41436,41309,41309,41366,41367,41237,41479,41482,41450,41485,41532,41496,39879,0,0,60,61,58,57,0,,
239.9,41487,41392,41437,41310,41310,41367,41366,41238,41479,41482,41453,41486,41533,41497,39879,0,0,60,61,58,57,0,,
240,41489,41392,41436,41310,41310,41366,41365,41237,41478,41481,41449,41485,41532,41496,39879,0,0,60,60,58,58,0,,
240.1,41488,41392,41436,41311,41310,41367,41365,41238,41480,41482,41450,41485,41532,41496,39879,0,0,61,60,58,58,0,,
240.2,41489,41392,41437,41310,41310,41366,41366,41237,41479,41483,41452,41487,41534,41498,39879,0,0,60,61,59,58,0,,
240.3,41489,41391,41436,41310,41310,41367,41366,41238,41479,41482,41451,41485,41532,41496,39879,0,0,60,61,57,57,0,,
240.4,41488,41393,41437,41311,41310,41367,41366,41237,41480,41482,41451,41485,41532,41496,39879,0,0,60,61,59,58,0,,
240.5,41489,41394,41438,41311,41310,41367,41365,41239,41479,41482,41452,41486,41533,41497,39879,0,0,60,60,59,58,0,,
240.6,41489,41392,41437,41311,41310,41368,41366,41237,41479,41481,41452,41485,41532,41496,39879,0,0,61,61,58,58,0,,
240.7,41488,41393,41438,41312,41310,41367,41365,41239,41480,41482,41450,41486,41533,41497,39879,0,0,60,60,58,57,0,,
240.8,41489,41392,41437,41310,41310,41366,41365,41238,41479,41481,41452,41486,41533,41497,39879,0,0,60,60,57,57,0,,
240.9,41488,41394,41439,41311,41311,41368,41367,41240,41480,41482,41451,41486,41533,41497,39879,0,0,60,61,58,58,0,,
241,41489,41393,41438,41312,41311,41367,41367,41239,41481,41482,41453,41487,41534,41498,39879,0,0,60,60,57,57,0,,
